項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
609,28468,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,177号　羨道付近,炭化材(クスノキ科),T,f,古墳時代中期?後期,----,D,IAAA-141579,AMS法,1600,20,1603,24,-28.79,0.31,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
610,28470,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,187号　竪坑内,炭化材(不明),T,f,弥生時代後期?古墳時代前期,----,CD,IAAA-131296,AMS法,1740,20,1736,21,-28.33,0.24,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
611,28469,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,184号　羨道付近,炭化材(クスノキ),T,f,弥生時代後期,----,C,IAAA-141580,AMS法,1850,20,1851,24,-26.15,0.31,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
612,28465,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,171号　竪坑内,炭化材(クスノキ),T,f,古墳時代前期,----,D,IAAA-141581,AMS法,1700,20,1704,24,-28.93,0.23,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
613,28461,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,159号　羨道付近,炭化材(クスノキ),T,f,弥生時代後期,----,C,IAAA-130727,AMS法,1860,20,1855,24,-24.99,0.35,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
614,28457,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,137号　羨道付近,炭化材(クスノキ),T,f,古墳時代前期?中期,----,D,IAAA-130729,AMS法,1700,30,1701,25,-26.26,0.5,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
615,28453,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,111号　玄室内,炭化材(クスノキ),T,f,弥生時代後期,----,C,IAAA-122237,AMS法,1820,20,1819,22,-31.68,0.41,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
616,28449,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,86号　羨道付近(C1),炭化材(クスノキ科),T,f,弥生時代後期?古墳時代前期,----,CD,IAAA-121471,AMS法,1720,30,1717,25,-27.36,0.39,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
617,28439,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,16号　羨道内,炭化材(クスノキ科),T,f,古墳時代前期,----,D,IAAA-121470,AMS法,1720,20,1722,24,-27.16,0.39,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
618,28440,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,18号　玄室内,炭化材(クスノキ),T,f,弥生時代後期,----,C,IAAA-130731,AMS法,1900,20,1898,24,-24.7,0.5,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
619,28442,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,24号　南玄室内,炭化材(イネ科),T,f,弥生時代後期?古墳時代前期,----,CD,IAAA-122235,AMS法,1780,20,1777,22,-26.12,0.35,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
620,28443,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,27号　玄室内,炭化材(クスノキ),T,f,弥生時代後期,----,C,IAAA-121464,AMS法,1890,20,1887,24,-27.63,0.34,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
621,28444,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,33号　北玄室内,炭化材(クスノキ),T,f,弥生時代後期?古墳時代前期,----,CD,IAAA-121461,AMS法,1760,30,1757,25,-26.12,0.46,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
622,28446,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,75号　羨道付近(C2),炭化材(クスノキ),T,f,弥生時代後期?古墳時代前期,----,CD,IAAA-131292,AMS法,1790,20,1791,22,-29.41,0.3,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
623,28445,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,75号　羨道付近(C1),炭化材(クスノキ),T,f,弥生時代後期?古墳時代前期,----,CD,IAAA-122820,AMS法,1760,20,1759,23,-25.99,0.47,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
624,28441,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,21号　玄室内,炭化材(クスノキ),T,f,古墳時代中期?古墳時代後期,----,D,IAAA-111940,AMS法,1510,20,1512,24,-12.71,0.53,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
625,28437,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,9号　羨道付近,炭化材(クスノキ),T,f,古墳時代前期?中期,----,D,IAAA-111938,AMS法,1680,20,1677,24,-25.58,0.45,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
626,28438,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,10号　玄室内,炭化材(クスノキ),T,f,弥生時代後期?古墳時代前期,----,CD,IAAA-130732,AMS法,1760,20,1760,24,-26.61,0.51,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
627,28436,46：鹿児島県,立小野堀遺跡,鹿屋市串良町,2号　玄室内,炭化材(クスノキ),T,f,古墳時代前期?中期,----,D,IAAA-130733,AMS法,1670,20,1670,23,-24.06,0.39,----,加速器分析研究所,加速器分析研究所,2017,出土炭化物の放射性炭素年代(AMS測定),194-203,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(16)　東九州自動車道建設(志布志IC?鹿屋JCT間)に伴う埋蔵文化財発掘調査報告書　　立小野堀遺跡1(第2分冊),鹿児島県教育委員会
628,1898,46：鹿児島県,縄文杉,熊毛郡屋久島町,----,木材,T,d,不明,----,GH,IAAA-62446,AMS法,160,30,----,----,-24.51,0.59,----,学術創成研究グループ,加速器分析研究所,2009,地域別測定データ,139-524,KAJMS-1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
629,27995,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,Ⅲ層　上面畠,炭化材,T,f,弥生時代,----,C,Gak-20651,β線法,2240,80,----,----,----,----,-35.2,パリノ・サーヴェイ,学習院大学理学部年代測定室,2012,芝原遺跡における自然科学分析,467-469,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
630,28000,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,D-34区　縄文竪穴状遺構1号埋土,土壌,T,k,縄文時代中期,----,B,IAAA-30179,AMS法,3450,50,----,----,-23.48,0.86,----,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,472-475,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
631,27999,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,縄文集石50　D-23出土,炭化材(アワブキ属),T,f,縄文時代中期,----,B,IAAA-30178,AMS法,3680,40,----,----,-30.57,0.93,----,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,472-475,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
632,27986,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:3D-15　中世かまど跡29号　鍛冶炉,炭化材(サクラ属),T,f,中世,13?14世紀頃,F,IAA-33,β線法,700,60,----,----,----,----,-25.5,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
633,27987,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:4C-15　近世焼土跡2号　　焼土塊,炭化材(コナラ属アカガシ亜属),T,f,中世,13?14世紀頃,F,IAA-34,β線法,690,90,----,----,----,----,-27.8,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
634,27989,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:6D-15　中世かまど跡28号　炉跡,炭化材(イスノキ),T,f,縄文時代中期,----,B,IAA-35,β線法,3520,140,----,----,----,----,-27.9,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
635,27990,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:7E-15　中世かまど跡24号,炭化材(広葉樹(散孔材)),T,f,中世,13?14世紀頃,F,IAA-36,β線法,820,60,----,----,----,----,-26.4,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
636,27991,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:9D-24 中世竪穴建物2号　住居,炭化物(繊維状)(イネ属･ススキ属･ウシクサ属),T,h,弥生時代前期,----,C,IAA-40,β線法,2070,100,----,----,----,----,-15,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
637,27993,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,Ⅱa層 上面畠,炭化材,T,f,中世末期?近世初頭,----,FG,Gak-20649,β線法,290,50,----,----,----,----,-28.6,パリノ・サーヴェイ,学習院大学理学部年代測定室,2012,芝原遺跡における自然科学分析,467-469,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
638,27994,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,Ⅱb層　上面畠,炭化材,T,f,中世初期,----,F,Gak-20650,β線法,700,80,----,----,----,----,-30.9,パリノ・サーヴェイ,学習院大学理学部年代測定室,2012,芝原遺跡における自然科学分析,467-469,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
639,27992,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:10D-24 中世竪穴建物2号　住居,炭化物(繊維状)(イネ科タケ亜科),T,h,弥生時代前期,----,C,IAA-40,β線法,2070,100,----,----,----,----,-15,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
640,27988,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:5A-18 　中世土坑墓12号　,炭化材,T,f,中世?近世,16世紀中頃?17世紀中頃,FG,IAAA-10169,AMS法,300,30,----,----,-27.5,0.6,----,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
641,27985,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:2B-23 中世かまど跡13号　,炭化材(イスノキ),T,f,古代,7世紀中頃,E,IAA-32,β線法,1380,100,----,----,----,----,-28.9,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
642,27984,46：鹿児島県,芝原遺跡,南さつま市金峰町大字宮崎濱崎,試料番号:1E-15 遺構番号:4206　竈跡,炭化材(ゴンズイ),T,f,中世,13?14世紀頃,F,IAA-31,β線法,760,110,----,----,----,----,-29.4,パリノ・サーヴェイ,加速器分析研究所,2012,芝原遺跡の自然科学分析,460-464,----,鹿児島県立埋蔵文化財センター発掘調査報告書(170)　芝原遺跡3,鹿児島県立埋蔵文化財センター
643,28430,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料番号:8　竪穴住居跡2号,炭化材(広葉樹),T,f,古墳時代,----,D,PLD-32819,AMS法,2085,20,2086,18,----,----,----,パリノ・サーヴェイ,パレオ･ラボ,2017,荒園遺跡出土試料の自然科学分析(年代測定樹種･種実同定),68-73,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
644,28421,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料名:2(2号竪穴式住居内炭化物)　Ⅱ層,炭化物,T,h,弥生時代後期?古墳時代前期,----,CD,IAAA-123708,AMS法,1790,20,1791,24,-25.44,0.44,----,加速器分析研究所,加速器分析研究所,2017,荒園遺跡における放射性炭素年代(AMS測定),65-67,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
645,28424,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料番号:1　竪穴住居跡2号,炭化材(センダン),T,f,古墳時代,----,D,PLD-32813,AMS法,1745,20,1746,20,----,----,----,パリノ・サーヴェイ,パレオ･ラボ,2017,荒園遺跡出土試料の自然科学分析(年代測定樹種･種実同定),68-73,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
646,28425,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料番号:3　竪穴住居跡1号,炭化材(コナラ属アカガシ亜属),T,f,古墳時代,----,D,PLD-32814,AMS法,1615,20,1614,18,----,----,----,パリノ・サーヴェイ,パレオ･ラボ,2017,荒園遺跡出土試料の自然科学分析(年代測定樹種･種実同定),68-73,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
647,28427,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料番号:5　竪穴住居跡1号,炭化材(バラ科ナシ亜属),T,f,古墳時代,----,D,PLD-32816,AMS法,1605,20,1605,20,----,----,----,パリノ・サーヴェイ,パレオ･ラボ,2017,荒園遺跡出土試料の自然科学分析(年代測定樹種･種実同定),68-73,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
648,28428,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料番号:6　竪穴住居跡2号,炭化材(コナラ属アカガシ亜属),T,f,古墳時代,----,D,PLD-32817,AMS法,1660,25,1659,26,----,----,----,パリノ・サーヴェイ,パレオ･ラボ,2017,荒園遺跡出土試料の自然科学分析(年代測定樹種･種実同定),68-73,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
649,28429,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料番号:7　竪穴住居跡2号,炭化材(ハイノキ属ハイノキ節),T,f,古墳時代,----,D,PLD-32818,AMS法,1750,20,1751,18,----,----,----,パリノ・サーヴェイ,パレオ･ラボ,2017,荒園遺跡出土試料の自然科学分析(年代測定樹種･種実同定),68-73,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
650,28426,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料番号:4　竪穴住居跡1号,炭化材(リンボク),T,f,古墳時代,----,D,PLD-32815,AMS法,1610,25,1610,23,----,----,----,パリノ・サーヴェイ,パレオ･ラボ,2017,荒園遺跡出土試料の自然科学分析(年代測定樹種･種実同定),68-73,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
651,28420,46：鹿児島県,荒園遺跡　第1地点,曽於郡大崎町仮宿,試料名:№1(1号竪穴式住居内炭化物)　Ⅱ層,炭化物,T,h,古墳時代中期,----,D,IAAA-123707,AMS法,1570,20,1568,23,-23.94,0.37,----,加速器分析研究所,加速器分析研究所,2017,荒園遺跡における放射性炭素年代(AMS測定),65-67,----,公益財団法人鹿児島県文化振興財団埋蔵文化財調査センター発掘調査報告書(12)　東九州自動車道(志布志IC?鹿屋串良JCT間)建設に伴う埋蔵文化財発掘調査報告書　荒園遺跡1(第1地点),鹿児島県教育委員会
652,27319,46：鹿児島県,萩原遺跡（Ⅱ）,姶良市平松字萩原,H75,木炭,T,f,古墳時代,成川式土器,D,N-3771,β線法,1640,75,----,----,----,----,----,日本アイソトープ協会,日本アイソトープ協会,1980,成川式土器と14C,125,----,姶良町都市計画事業に伴う埋蔵文化財発掘調査報告書　萩原遺跡(Ⅱ),姶良町教育委員会
653,27318,46：鹿児島県,萩原遺跡（Ⅱ）,姶良市平松字萩原,H69,木炭,T,f,古墳時代,成川式土器,D,N-3770,β線法,1880,135,----,----,----,----,----,日本アイソトープ協会,日本アイソトープ協会,1980,成川式土器と14C,125,----,姶良町都市計画事業に伴う埋蔵文化財発掘調査報告書　萩原遺跡(Ⅱ),姶良町教育委員会
654,28513,46：鹿児島県,藤平小田遺跡,熊毛郡南種子町島間藤平小田,試料番号:2D6区1･2号大型土坑内,炭化材(マツ属複維管束亜属),T,f,縄文時代後期,----,B,2966,AMS法,3671,46,----,----,----,----,-25.54,パリノ・サーヴェイ,核燃料サイクル開発機構東濃地科学センター,2002,自然科学分析,288-291,----,南種子町埋蔵文化財発掘調査報告書(9)　藤平小田遺跡(第1分冊),南種子町教育委員会
655,27917,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,B地区　I-21区　把手委託№:17掲載№:150,木片(クスノキ科),T,d,中世,----,F,IAAA-101654,AMS法,1280,30,1283,26,-27.41,0.68,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
656,27919,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,B地区　I-17区　木樋　委託№:19,木片(マツ属複維管束亜属),T,d,中世,----,F,IAAA-101656,AMS法,380,30,384,26,-27.42,0.61,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
657,27920,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,B地区　J-17区　掘立1　建物部材　委託№:20,木材(スギ),T,d,中世,----,F,IAAA-101657,AMS法,350,30,351,26,-25.84,0.52,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
658,27921,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,B地区　J-18区　桶1　委託№:21,木材(モミ属),T,d,中世,----,F,IAAA-101658,AMS法,600,30,602,26,-27.33,0.44,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
659,27923,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,E地区　炉跡3号　委託№:23,炭化材(コウヤマキ),T,f,中世,----,F,IAAA-101660,AMS法,390,30,388,25,-27.52,0.5,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
660,27924,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,H地区　H-13区　掘立　柱　委託№:24,木材(針葉樹の樹皮),T,d,中世,----,F,IAAA-101661,AMS法,420,30,415,27,-25.87,0.76,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
661,27925,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,J地区　Q-６区　櫂　委託№:25掲載№:749,木材(クスノキ),T,d,中世,----,F,IAAA-101662,AMS法,690,30,694,27,-28.06,0.69,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
662,27927,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,D地区　炉跡8号　委託№:27,炭化材(クスノキ),T,f,中世,----,F,IAAA-101664,AMS法,390,30,387,25,-26.61,0.46,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
663,27928,46：鹿児島県,虎居城跡,薩摩郡さつま町宮之城屋地字城ノ口,M地区　炉跡　委託№:28,炭化材(クスノキ),T,f,中世,----,F,IAAA-101665,AMS法,700,30,701,26,-25.33,0.57,----,加速器分析研究所,加速器分析研究所,2011,放射性炭素年代測定,221-230,----,鹿児島県立埋蔵文化財センター発掘調査報告書(162)　虎居城跡,鹿児島県立埋蔵文化財センター
