項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
306,32164,43：熊本県,瀬田池ノ原遺跡,菊池郡大津町大字瀬田字池ノ原,SK001　Ⅱb層,炭化材(クヌギ節),T,f,奈良時代,----,E,PLD-3779,AMS法,1205,30,----,----,-28.74,0.14,----,小林紘一･丹生越子･伊藤茂･山形秀樹･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2010,放射性炭素年代測定(1),264?265,----,熊本県文化財調査報告　第252集　瀬田池ノ原遺跡　-国土交通省立野ダム原石山事業に伴う埋蔵文化財発掘調査報告-,熊本県教育委員会
307,32165,43：熊本県,瀬田池ノ原遺跡,菊池郡大津町大字瀬田字池ノ原,SB001②　その他:№2344,炭化材(ミズキ属),T,f,弥生時代後期後半,----,C,PLD-3780,AMS法,1925,30,----,----,-28.49,0.13,----,小林紘一･丹生越子･伊藤茂･山形秀樹･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2010,放射性炭素年代測定(1),264?265,----,熊本県文化財調査報告　第252集　瀬田池ノ原遺跡　-国土交通省立野ダム原石山事業に伴う埋蔵文化財発掘調査報告-,熊本県教育委員会
308,32163,43：熊本県,瀬田池ノ原遺跡,菊池郡大津町大字瀬田字池ノ原,SK001　Ⅱb層,炭化材(クヌギ節),T,f,奈良時代,----,E,PLD-3778,AMS法,1160,30,----,----,-26.08,0.13,----,小林紘一･丹生越子･伊藤茂･山形秀樹･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2010,放射性炭素年代測定(1),264?265,----,熊本県文化財調査報告　第252集　瀬田池ノ原遺跡　-国土交通省立野ダム原石山事業に伴う埋蔵文化財発掘調査報告-,熊本県教育委員会
309,32166,43：熊本県,瀬田池ノ原遺跡,菊池郡大津町大字瀬田字池ノ原,SB002②　その他:№2669,炭化材(ツバキ属),T,f,弥生時代後期後半,----,C,PLD-3781,AMS法,1890,30,----,----,-26.91,0.14,----,小林紘一･丹生越子･伊藤茂･山形秀樹･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2010,放射性炭素年代測定(1),264?265,----,熊本県文化財調査報告　第252集　瀬田池ノ原遺跡　-国土交通省立野ダム原石山事業に伴う埋蔵文化財発掘調査報告-,熊本県教育委員会
310,32161,43：熊本県,瀬田池ノ原遺跡,菊池郡大津町大字瀬田字池ノ原,SB001②　その他:№2345,炭化材(ミズキ属),T,f,弥生時代後期後半,----,C,PLD-3776,AMS法,1895,30,----,----,-29.57,0.13,----,小林紘一･丹生越子･伊藤茂･山形秀樹･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2010,放射性炭素年代測定(1),264?265,----,熊本県文化財調査報告　第252集　瀬田池ノ原遺跡　-国土交通省立野ダム原石山事業に伴う埋蔵文化財発掘調査報告-,熊本県教育委員会
311,32095,43：熊本県,灰塚遺跡,球磨郡深田村大字灰塚,試料名:1,炭化物,T,h,平安時代?鎌倉時代,----,EF,Beta-114886,β線法,870,40,----,----,----,----,-27.1,古環境研究所,Beta Analytic Inc.,2001,自然科学分析,246,----,熊本県文化財調査報告　第197集　灰塚遺跡(Ⅱ)　,熊本県教育委員会
312,32130,43：熊本県,玉名平野条里跡,玉名市岱明町野口字下河原,試料名:№1　E3グリッドⅨ層下位の砂層,木材,T,d,古墳時代?古代,----,DE,Beta-176319,AMS法,2430,40,----,----,----,----,-28,古環境研究所,Beta Analytic Inc.,2005,放射性炭素年代測定,47?48,----,熊本県文化財調査報告　第226集　玉名平野条里跡,熊本県教育委員会
313,32200,43：熊本県,玉名平野条里跡(古閑前地区),玉名市両迫間158-2ほか9筆,試料№:2　廃棄住居跡(H14)土坑内,炭化米,T,g,古墳時代後期,----,D,PED-16245,AMS法,1525,15,1526,17,-23.2,0.14,----,古環境研究所,古環境研究所,2011,放射性炭素年代測定,118?120,----,熊本県文化財調査報告　第261集　玉名平野条里跡(古閑前地区),熊本県教育委員会
314,32201,43：熊本県,玉名平野条里跡(古閑前地区),玉名市両迫間158-2ほか9筆,試料№:3　廃棄住居跡(H14)土坑内,炭化米,T,g,古墳時代後期,----,D,PED-16246,AMS法,1500,15,1499,16,-20.48,0.11,----,古環境研究所,古環境研究所,2011,放射性炭素年代測定,118?120,----,熊本県文化財調査報告　第261集　玉名平野条里跡(古閑前地区),熊本県教育委員会
315,32199,43：熊本県,玉名平野条里跡(古閑前地区),玉名市両迫間158-2ほか9筆,試料№:1　廃棄住居跡(H14)土坑内,炭化米,T,g,古墳時代後期,----,D,PED-16244,AMS法,1500,15,1499,17,-23.38,0.1,----,古環境研究所,古環境研究所,2011,放射性炭素年代測定,118?120,----,熊本県文化財調査報告　第261集　玉名平野条里跡(古閑前地区),熊本県教育委員会
316,32489,43：熊本県,田中城跡,玉名郡和水町大字和仁字古城,SX-04　番号:3,炭化材(クリ･イネ科タケ亜科),T,f,戦国時代末期,----,F,IAAA-11823,AMS法,370,30,----,----,-21.44,1.2,----,パリノ・サーヴェイ,加速器分析研究所,2002,田中城跡出土自然遺物の自然科学分析,23?28,----,三加和町文化財調査報告書　第19集　田中城跡ⅩⅦ,三加和町教育委員会
317,32488,43：熊本県,田中城跡,玉名郡和水町大字和仁字古城,SX-04　番号:2,炭化種実(イネ･胚乳･穎),T,g,戦国時代末期,----,F,IAAA-11822,AMS法,370,30,----,----,-21.08,1.14,----,パリノ・サーヴェイ,加速器分析研究所,2002,田中城跡出土自然遺物の自然科学分析,23?28,----,三加和町文化財調査報告書　第19集　田中城跡ⅩⅦ,三加和町教育委員会
318,32490,43：熊本県,田中城跡,玉名郡和水町大字和仁字古城,SX-19　番号:6,炭化材(イネ科タケ亜科),T,f,戦国時代末期,----,F,IAAA-11824,AMS法,310,30,----,----,-18.83,1.04,----,パリノ・サーヴェイ,加速器分析研究所,2002,田中城跡出土自然遺物の自然科学分析,23?28,----,三加和町文化財調査報告書　第19集　田中城跡ⅩⅦ,三加和町教育委員会
319,32491,43：熊本県,田中城跡,玉名郡和水町大字和仁字古城,主郭南東側の曲輪,炭化種実(モミ),T,g,戦国時代末期,----,F,Beta-151728,AMS法,320,40,----,----,----,----,-24.7,パリノ・サーヴェイ,Beta Analytic Inc.,2001,田中城跡における自然科学分析,26?32,----,三加和町文化財調査報告書　第17集　田中城跡ⅩⅥ,三加和町教育委員会
320,32487,43：熊本県,田中城跡,玉名郡和水町大字和仁字古城,SX-04　番号:1,炭化種実(イネ･胚乳･穎),T,g,戦国時代末期,----,F,IAAA-11821,AMS法,400,30,----,----,-20.9,1.29,----,パリノ・サーヴェイ,加速器分析研究所,2002,田中城跡出土自然遺物の自然科学分析,23?28,----,三加和町文化財調査報告書　第19集　田中城跡ⅩⅦ,三加和町教育委員会
321,32061,43：熊本県,白鳥平A遺跡,人吉市赤池水無町立山,第11土坑,炭化物,T,h,不明,----,不明,KSU-2133,β線法,660,20,----,----,----,----,----,山田治,京都産業大学理学部,1993,14C年代測定結果について,17?18,----,熊本県文化財調査報告　第133集　赤池永谷遺跡,熊本県教育委員会
322,32097,43：熊本県,石の本遺跡群,熊本市平山町字石の本,試料名:№2　45区SB-13埋土2層,炭化物,T,h,縄文時代後期?晩期,----,B,Beta-140964,AMS法,3080,30,----,----,----,----,-25.6,古環境研究所,Beta Analytic Inc.,2002,石の本遺跡における放射性炭素年代測定(1),273?274,----,熊本県文化財調査報告　第205集　石の本遺跡群Ⅴ,熊本県教育委員会
323,32101,43：熊本県,石の本遺跡群,熊本市平山町字石の本,試料名:№6　17区SX-04,炭化物,T,h,縄文時代後期?晩期,----,B,Beta-153702,AMS法,3380,40,----,----,----,----,-26.2,古環境研究所,Beta Analytic Inc.,2002,石の本遺跡における放射性炭素年代測定(2),276?277,----,熊本県文化財調査報告　第205集　石の本遺跡群Ⅴ,熊本県教育委員会
324,32102,43：熊本県,石の本遺跡群,熊本市平山町字石の本,試料名:№7　17区　SX-05,炭化物,T,h,縄文時代後期?晩期,----,B,Beta-153701,AMS法,3300,40,----,----,----,----,-25.5,古環境研究所,Beta Analytic Inc.,2002,石の本遺跡における放射性炭素年代測定(2),276?277,----,熊本県文化財調査報告　第205集　石の本遺跡群Ⅴ,熊本県教育委員会
325,32099,43：熊本県,石の本遺跡群,熊本市平山町字石の本,試料名:№4　45区SB-13　屋内炉跡,炭化物,T,h,縄文時代後期?晩期,----,B,Beta-140966,AMS法,2890,30,----,----,----,----,-26.8,古環境研究所,Beta Analytic Inc.,2002,石の本遺跡における放射性炭素年代測定(1),273?274,----,熊本県文化財調査報告　第205集　石の本遺跡群Ⅴ,熊本県教育委員会
326,32096,43：熊本県,石の本遺跡群,熊本市平山町字石の本,試料名:№1　45区SB-13埋土1層,炭化物,T,h,縄文時代後期?晩期,----,B,Beta-140963,AMS法,3080,40,----,----,----,----,-26.1,古環境研究所,Beta Analytic Inc.,2002,石の本遺跡における放射性炭素年代測定(1),273?274,----,熊本県文化財調査報告　第205集　石の本遺跡群Ⅴ,熊本県教育委員会
327,32094,43：熊本県,石の本遺跡群,熊本市平山町山一の口他,試料名:№7　IS54　AT下位？　№23　C3686-C3687グリッド,炭化物,T,h,旧石器時代,----,A,Beta-117663,AMS法,3770,70,----,----,----,----,-27.9,古環境研究所,Beta Analytic Inc.,2001,石の本遺跡における放射性炭素年代測定結果,140?141,----,熊本県文化財調査報告　第195集　石の本遺跡群Ⅳ　,熊本県教育委員会
328,31980,43：熊本県,石川遺跡,熊本市北区植木町大字石川字小迫487-1他,試料名:№3　9区1号土坑　中層,炭化物,T,h,弥生時代後期後半,----,C,Beta-141756,AMS法,2020,80,----,----,----,----,-29.6,古環境研究所,Beta Analytic Inc.,2002,放射性炭素年代測定,262?263,----,植木町文化財調査報告書　第14集　石川遺跡　山東地区県営ほ場整備事業に伴う埋蔵文化財発掘調査報告　第1分冊,植木町教育委員会
329,31981,43：熊本県,石川遺跡,熊本市北区植木町大字石川字小迫487-1他,試料名:№4　9区1号土坑　最下層(黒色土),炭化物,T,h,弥生時代後期後半,----,C,Beta-141757,AMS法,1970,50,----,----,----,----,-27.4,古環境研究所,Beta Analytic Inc.,2002,放射性炭素年代測定,262?263,----,植木町文化財調査報告書　第14集　石川遺跡　山東地区県営ほ場整備事業に伴う埋蔵文化財発掘調査報告　第1分冊,植木町教育委員会
330,31982,43：熊本県,石川遺跡,熊本市北区植木町大字石川字小迫487-1他,試料名:№5　9区1号土坑　最下層(朱範囲層),炭化物,T,h,弥生時代後期後半,----,C,Beta-141758,AMS法,1990,50,----,----,----,----,-24.7,古環境研究所,Beta Analytic Inc.,2002,放射性炭素年代測定,262?263,----,植木町文化財調査報告書　第14集　石川遺跡　山東地区県営ほ場整備事業に伴う埋蔵文化財発掘調査報告　第1分冊,植木町教育委員会
331,31983,43：熊本県,石川遺跡,熊本市北区植木町大字石川字小迫487-1他,試料名:№1　8区8号住居跡,炭化材,T,f,弥生時代後期後半,----,C,Beta-138458,β線法,1600,70,----,----,----,----,-27,古環境研究所,Beta Analytic Inc.,2002,放射性炭素年代測定,262?263,----,植木町文化財調査報告書　第14集　石川遺跡　山東地区県営ほ場整備事業に伴う埋蔵文化財発掘調査報告　第1分冊,植木町教育委員会
332,31979,43：熊本県,石川遺跡,熊本市北区植木町大字石川字小迫487-1他,試料名:№2　9区1号土坑　中層,炭化物(大),T,h,弥生時代後期後半,----,C,Beta-141755,β線法,1800,60,----,----,----,----,-29.1,古環境研究所,Beta Analytic Inc.,2002,放射性炭素年代測定,262?263,----,植木町文化財調査報告書　第14集　石川遺跡　山東地区県営ほ場整備事業に伴う埋蔵文化財発掘調査報告　第1分冊,植木町教育委員会
333,31978,43：熊本県,石川遺跡,熊本市北区植木町大字石川字小迫487-1他,試料名:№1　9区1号土坑　上層,炭化物,T,h,弥生時代後期後半,----,C,Beta-141754,AMS法,2090,50,----,----,----,----,-26.1,古環境研究所,Beta Analytic Inc.,2002,放射性炭素年代測定,262?263,----,植木町文化財調査報告書　第14集　石川遺跡　山東地区県営ほ場整備事業に伴う埋蔵文化財発掘調査報告　第1分冊,植木町教育委員会
334,31977,43：熊本県,笹尾遺跡,熊本市北区植木町大字木留字中土井614他,試料名:№2　3区N-2G　焼土帯(2号焼土範囲),炭化材,T,f,縄文時代,----,B,Beta-141484,β線法,2400,40,----,----,----,----,-25.7,古環境研究所,Beta Analytic Inc.,2002,放射性炭素年代測定,216,----,植木町文化財調査報告書　第13集　笹尾遺跡Ⅱ　,植木町教育委員会
335,32225,43：熊本県,築地館跡,玉名市築地字那木野,試料№2　SK06,炭化材,T,f,弥生時代後期,----,C,PLD-15698,AMS法,135,20,135,22,-21.42,0.28,----,小林紘一･丹生越子･伊藤茂･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･竹原弘展,パレオ・ラボ,2013,放射性炭素年代測定,209?212,----,熊本県文化財調査報告　第283集　築地館跡　一般国道208号玉名バイパス改築事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
336,32226,43：熊本県,築地館跡,玉名市築地字那木野,試料№3　SI17(西トレンチ),炭化材,T,f,弥生時代,----,C,PLD-15699,AMS法,2120,25,2121,24,-25.93,0.34,----,小林紘一･丹生越子･伊藤茂･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･竹原弘展,パレオ・ラボ,2013,放射性炭素年代測定,209?212,----,熊本県文化財調査報告　第283集　築地館跡　一般国道208号玉名バイパス改築事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
337,32228,43：熊本県,築地館跡,玉名市築地字那木野,試料№5　SK09,炭化材,T,f,弥生時代後期,----,C,PLD-15701,AMS法,1985,20,1985,22,-23.57,0.24,----,小林紘一･丹生越子･伊藤茂･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･竹原弘展,パレオ・ラボ,2013,放射性炭素年代測定,209?212,----,熊本県文化財調査報告　第283集　築地館跡　一般国道208号玉名バイパス改築事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
338,32229,43：熊本県,築地館跡,玉名市築地字那木野,試料№6　SD05(A区)　地山直上,炭化材,T,f,弥生時代,弥生土器,C,PLD-15702,AMS法,540,20,538,22,-23.7,0.37,----,小林紘一･丹生越子･伊藤茂･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･竹原弘展,パレオ・ラボ,2013,放射性炭素年代測定,209?212,----,熊本県文化財調査報告　第283集　築地館跡　一般国道208号玉名バイパス改築事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
339,32230,43：熊本県,築地館跡,玉名市築地字那木野,試料№7　SI29　埋土2層,炭化材,T,f,弥生時代後期,----,C,PLD-15703,AMS法,1965,25,1967,24,-28,0.21,----,小林紘一･丹生越子･伊藤茂･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･竹原弘展,パレオ・ラボ,2013,放射性炭素年代測定,209?212,----,熊本県文化財調査報告　第283集　築地館跡　一般国道208号玉名バイパス改築事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
340,32227,43：熊本県,築地館跡,玉名市築地字那木野,試料№4　SI17(東トレンチ),炭化材(最外年輪),T,f,弥生時代,----,C,PLD-15700,AMS法,1860,20,1858,21,-26.55,0.18,----,小林紘一･丹生越子･伊藤茂･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･竹原弘展,パレオ・ラボ,2013,放射性炭素年代測定,209?212,----,熊本県文化財調査報告　第283集　築地館跡　一般国道208号玉名バイパス改築事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
341,32224,43：熊本県,築地館跡,玉名市築地字那木野,試料№1　SI01,炭化材,T,f,弥生時代,弥生土器,C,PLD-15697,AMS法,1860,20,1861,22,-24.96,0.17,----,小林紘一･丹生越子･伊藤茂･尾嵜大真･廣田正史･Zaur　Lomtatidze･Ineza　Jorjoliani･竹原弘展,パレオ・ラボ,2013,放射性炭素年代測定,209?212,----,熊本県文化財調査報告　第283集　築地館跡　一般国道208号玉名バイパス改築事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
342,32119,43：熊本県,群前遺跡,玉名市大字津留字群前,自然の落ち込みI③層直上,炭化物,T,h,中世?近世,----,FG,PLD-2065,AMS法,290,40,----,----,----,----,-28.7,山形秀樹,パレオ・ラボ,2004,放射性炭素年代測定,76?77,----,熊本県文化財調査報告　第219集　群前遺跡,熊本県教育委員会
343,32118,43：熊本県,群前遺跡,玉名市大字津留字群前,S006,炭化物,T,h,中世,----,F,PLD-2064,AMS法,870,40,----,----,----,----,-23.5,山形秀樹,パレオ・ラボ,2004,放射性炭素年代測定,76?77,----,熊本県文化財調査報告　第219集　群前遺跡,熊本県教育委員会
344,32276,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭6　木崎4区　M16グリッド　S055埋土中　Code№9199-6,炭化材(広葉樹),T,f,平安時代?中世,----,EF,IAAA-52744,AMS法,350,40,348,34,-26.97,0.84,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
345,32277,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭7　木崎4区　Q-16トレンチ内　6層　Code№9199-7,炭化材(不明),T,f,平安時代?中世,----,EF,IAAA-52745,AMS法,390,40,386,43,-26.94,0.92,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
346,32278,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭8　木崎4区　Q-16トレンチ内　え層 　Code№9199-8,炭化材(広葉樹),T,f,平安時代?中世,----,EF,IAAA-52746,AMS法,370,40,366,39,-24.2,0.96,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
347,32273,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭3　木崎3区　S086 埋土中　Code№9199-3,炭化材(イネ科),T,f,平安時代?中世,----,EF,IAAA-52741,AMS法,350,30,352,32,-20.84,0.88,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
348,32274,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭4　木崎3区　F0グリッド　4層中　Code№9199-4,炭化材(クスノキ科),T,f,平安時代?中世,----,EF,IAAA-52742,AMS法,320,30,318,33,-29.84,0.91,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
349,32272,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭2　木崎3区　S016内　pit中炭化物　Code№9199-2,炭化材(クスノキ科),T,f,平安時代?中世,----,EF,IAAA-52740,AMS法,360,30,359,33,-24.97,0.99,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
350,32275,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭5　木崎3区　D1グリッド　5層中　Code№9199-5,炭化材(不明),T,f,平安時代?中世,----,EF,IAAA-52743,AMS法,410,30,412,33,-29.06,0.93,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
351,32271,43：熊本県,花岡木崎遺跡,葦北郡芦北町大字花岡,試料名:炭1　古町2区　L-2 1溝埋土中　Code№9199-1,木材(ツブラジイ),T,d,平安時代?中世,----,EF,IAAA-52739,AMS法,1330,30,1334,30,-27.56,0.9,----,パリノ・サーヴェイ,加速器分析研究所,2014,花岡木崎遺跡の自然科学分析,430?440,----,熊本県文化財調査報告　第305集　花岡木崎遺跡　南九州西回り自動車道(日奈久芦北道路)建設事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
352,32005,43：熊本県,藤田上原遺跡,菊池市藤田上原,試料名:№3　H-2区Ⅲ層2256,炭化物,T,h,弥生時代,----,C,Beta-215585,AMS法,1910,40,----,----,----,----,-27,古環境研究所,Beta Analytic Inc.,2007,藤田上原遺跡出土試料の放射性炭素年代測定,44?45,----,菊池市文化財調査報告　第2集　森北後田遺跡･藤田上原遺跡　,菊池市教育委員会
353,32006,43：熊本県,藤田上原遺跡,菊池市藤田上原,試料名:№4　G-4区Ⅲ層2262,炭化物,T,h,弥生時代,----,C,Beta-215586,AMS法,1820,40,----,----,----,----,-26.2,古環境研究所,Beta Analytic Inc.,2007,藤田上原遺跡出土試料の放射性炭素年代測定,44?45,----,菊池市文化財調査報告　第2集　森北後田遺跡･藤田上原遺跡　,菊池市教育委員会
354,32004,43：熊本県,藤田上原遺跡,菊池市藤田上原,試料名:№2　2号土坑,炭化物,T,h,弥生時代,----,C,Beta-215584,AMS法,1970,40,----,----,----,----,-23.9,古環境研究所,Beta Analytic Inc.,2007,藤田上原遺跡出土試料の放射性炭素年代測定,44?45,----,菊池市文化財調査報告　第2集　森北後田遺跡･藤田上原遺跡　,菊池市教育委員会
355,32003,43：熊本県,藤田上原遺跡,菊池市藤田上原,試料名:№1　1号土坑,炭化物,T,h,弥生時代,----,C,Beta-215583,AMS法,1880,40,----,----,----,----,-24.6,古環境研究所,Beta Analytic Inc.,2007,藤田上原遺跡出土試料の放射性炭素年代測定,44?45,----,菊池市文化財調査報告　第2集　森北後田遺跡･藤田上原遺跡　,菊池市教育委員会
356,32147,43：熊本県,西片　園田遺跡,八代市西方町大字小路口,木片№3(柱材)X-5S-021　NSDⅢ-W082,木片,T,d,弥生時代後期後半?古墳時代前期初頭,----,CD,PLD-2390,AMS法,2020,30,----,----,----,----,-27.1,山形秀樹,パレオ・ラボ,2006,放射性炭素年代測定,69?70,----,熊本県文化財調査報告　第234集　西片　百田遺跡･西片　園田遺跡,熊本県教育委員会
357,32146,43：熊本県,西片　園田遺跡,八代市西方町大字小路口,木片№2(板材)X-5S-021　NSDⅢ-W081,木片,T,d,弥生時代後期後半?古墳時代前期初頭,----,CD,PLD-2389,AMS法,1865,30,----,----,----,----,-27.9,山形秀樹,パレオ・ラボ,2006,放射性炭素年代測定,69?70,----,熊本県文化財調査報告　第234集　西片　百田遺跡･西片　園田遺跡,熊本県教育委員会
358,32145,43：熊本県,西片　園田遺跡,八代市西方町大字小路口,木片№1(矢板)V-6　NSDⅢ-W080,木片,T,d,弥生時代後期後半?古墳時代前期初頭,----,CD,PLD-2388,AMS法,1895,30,----,----,----,----,-27.3,山形秀樹,パレオ・ラボ,2006,放射性炭素年代測定,69?70,----,熊本県文化財調査報告　第234集　西片　百田遺跡･西片　園田遺跡,熊本県教育委員会
359,32148,43：熊本県,西片　百田遺跡,八代市西方町字百田,A地点9層,炭化材,T,f,弥生時代後期?古墳時代初頭,----,CD,Beta-150397,AMS法,1930,40,----,----,----,----,-25.8,古環境研究所,Beta Analytic Inc.,2007,西片百田遺跡における放射性炭素年代測定,178,----,熊本県文化財調査報告　第242集　西片　百田遺跡,熊本県教育委員会
360,32574,43：熊本県,西片稲村遺跡,八代市西片町字稲村,試料名:№2　5区S-06柱材,樹木(イスノキ),T,d,中世?近世,----,FG,PED-10602,AMS法,340,25,----,----,-25.56,0.2,----,古環境研究所,古環境研究所,2010,自然科学分析,52?55,----,八代市文化財調査報告書　第41集　西片稲村遺跡,八代市教育委員会
361,32573,43：熊本県,西片稲村遺跡,八代市西片町字稲村,試料名:№1　5区S-05S柱材,樹木(イスノキ),T,d,中世?近世,----,FG,PED-10601,AMS法,520,25,----,----,-25.82,0.15,----,古環境研究所,古環境研究所,2010,自然科学分析,52?55,----,八代市文化財調査報告書　第41集　西片稲村遺跡,八代市教育委員会
362,32059,43：熊本県,赤池永谷遺跡,人吉市赤池水無町字永谷,第2土坑,炭化物,T,h,縄文時代,----,B,KSU-2132,β線法,620,15,----,----,----,----,----,山田治,京都産業大学理学部,1993,14C年代測定結果について,17?18,----,熊本県文化財調査報告　第133集　赤池永谷遺跡,熊本県教育委員会
363,32058,43：熊本県,赤池永谷遺跡,人吉市赤池水無町字永谷,第1土坑,炭化物,T,h,縄文時代,----,B,KSU-2131,β線法,520,20,----,----,----,----,----,山田治,京都産業大学理学部,1993,14C年代測定結果について,17?18,----,熊本県文化財調査報告　第133集　赤池永谷遺跡,熊本県教育委員会
364,32486,43：熊本県,辺田見中道遺跡,上益城郡御船町木倉字山王原,SD-01,木炭,T,f,古代,須恵器･8?10世紀,E,IAAA-102560,AMS法,1270,30,1269,27,-25.06,0.62,----,----,加速器分析研究所,2012,まとめ,36,----,御船町文化財調査報告　第2集　辺田見中道遺跡　,御船町教育委員会
365,32485,43：熊本県,辺田見中道遺跡,上益城郡御船町木倉字山王原,C4　,木材,T,d,古代,須恵器･8?9世紀,E,IAAA-102559,AMS法,1350,30,1347,27,-28.35,0.66,----,----,加速器分析研究所,2012,まとめ,36,----,御船町文化財調査報告　第2集　辺田見中道遺跡　,御船町教育委員会
366,32467,43：熊本県,野原遺跡,球磨郡相良村大字四浦字堂迫,№26号土壙,炭化種実(アカガシ亜属),T,g,縄文時代早期,----,B,141486,AMS法,3830,40,----,----,----,----,-25.1,古環境研究所,古環境研究所,2003,野原遺跡における放射性炭素年代測定,182?183,----,相良村文化財調査報告書　第4集　野原遺跡Ⅰ　川辺川ダム建設事業に伴う埋蔵文化財調査報告,相良村教育委員会
367,32466,43：熊本県,野原遺跡,球磨郡相良村大字四浦字堂迫,№16号土壙,炭化材(広葉樹),T,f,縄文時代早期,----,B,141485,AMS法,3820,50,----,----,----,----,-26.1,古環境研究所,古環境研究所,2003,野原遺跡における放射性炭素年代測定,182?183,----,相良村文化財調査報告書　第4集　野原遺跡Ⅰ　川辺川ダム建設事業に伴う埋蔵文化財調査報告,相良村教育委員会
368,32126,43：熊本県,阿高貝塚,下益城郡城南町阿高字東原,№63　237層,炭化種子(マメ類),T,g,縄文時代中期?後期,----,B,PLD-3065,AMS法,145,35,----,----,----,----,-30.4,山形秀樹,パレオ・ラボ,2005,放射性炭素年代測定,173?174,----,熊本県文化財調査報告　第223集　阿高貝塚,熊本県教育委員会
369,32121,43：熊本県,阿高貝塚,下益城郡城南町阿高字東原,②B.S.202(469層),炭化物,T,h,縄文時代中期?後期,阿髙式土器,B,PLD-1983,AMS法,3955,30,----,----,----,----,-26,山形秀樹,パレオ・ラボ,2005,放射性炭素年代測定,173?174,----,熊本県文化財調査報告　第223集　阿高貝塚,熊本県教育委員会
